Brute Force,Dynamic Programming,Greedy,Tabu Search,Simulated Annealing,Genetic Algorithm,Ant Colony Optimization,Particle Swarm Optimization
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,293,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,294,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
,,,294.0,295,,,
